lastName,name,declarationDate,job,ministry,declarationObject
KOUALI,Ridha,2-avr.-1993,DIRECTEUR REGIONAL,MINISTERE DE L'EDUCATION ET DES SCIENCES,RENOUVELLEMENT -5 ANS-
KOUALI,Ridha,9-juil.-1987,DIRECTEUR REGIONAL,"MINISTERE DE L'EDUCATION, DE L'ENSEIGNEMENT ET DE LA RECHERCHE SCIENTIFIQUE",PREMIERE DECLARATION
KOUBAA,Mahmoud,4-oct.-1988,DIRECTEUR,"MINISTERE DE L'EQUIPEMENT, DE L'HABITAT ET DU TRANSPORT",CHANGEMENT DE FONCTION 
KOUBAA,Mahmoud,8-juil.-1987,SOUS - DIRECTEUR,"MINISTERE DE L'EQUIPEMENT, DE L'HABITAT ET DU TRANSPORT",PREMIERE DECLARATION
KOUBAA,HABIB,11-févr.-2004,DIRECTEUR,PRESIDENCE DE LA REPUBLIQUE,PREMIERE DECLARATION
KOUBAA,AMIR,16-oct.-2007,MAGISTRAT,MINISTERE DE LA JUSTICE,PREMIERE DECLARATION
KOUBAA,LOBNA,2-nov.-2010,DIRECTEUR,MINISTERE DE LA FEMME DE LA FAMILLE ET DE L'ENFANCE,PREMIERE DECLARATION
KOUBAA,HEND,15-févr.-2012,DIRECTEUR,MINISTERE DU TRANSPORT,PREMIERE DECLARATION
KOUBAJI,HASSEN,20-oct.-2007,DIRECTEUR,MINISTERE DE L'EDUCATION,PREMIERE DECLARATION
KOUCH,Faouzi,9-févr.-1988,ADJOINT TECHNIQUE,MINISTERE DE L'INDUSTRIEET DU COMMERCE,PREMIERE DECLARATION
KOUCHA,Mohamed Mahrez,9-juil.-1987,DELEGUE REGIONAL,"MINISTERE DE L'EDUCATION, DE L'ENSEIGNEMENT ET DE LA RECHERCHE SCIENTIFIQUE",PREMIERE DECLARATION
KOUCHBATI,Mohamed Chedly,22-déc.-1987,DIRECTEUR GENERAL,PRESIDENCE DU GOUVERNEMENT,PREMIERE DECLARATION
KOUCHRID,MOHAMED NABIL,17-avr.-2012,DIRECTEUR,MINISTERE DU TRANSPORT,PREMIERE DECLARATION
KOUFI,MOHAMED NAJIB,23-oct.-2010,DIRECTEUR,MINISTERE DU TRANSPORT,PREMIERE DECLARATION
KOUICEM,Housine,9-juil.-1987,ATTACHE D'ADMINISTRATION,MINISTERE DE LA PRODUCTION AGRICOLE ET DES INDUSTRIES AGRO-ALIMENTAIRES,PREMIERE DECLARATION
KOUID,ALI,5-avr.-2012,DIRECTEUR REGIONAL A BIZERTE,MINISTERE DES AFFAIRES SOCIALES,PREMIERE DECLARATION
KOUIDHI,Mohamed Hedi,3-juil.-1987,DIRECTEUR TECHNIQUE,"MINISTERE DE L'EQUIPEMENT, DE L'HABITAT ET DU TRANSPORT",PREMIERE DECLARATION
KOUIRAH,Ali,3-juin-2000,AGENT DE DOUANE,MINISTERE DES FINANCES,RENOUVELLEMENT -5 ANS-
KOUIRAH,Ali,9-juil.-1987,BRUGADIER,MINISTERE DU PLAN ET DES FINANCES,PREMIERE DECLARATION
KOUKI,Hassin,7-juil.-1987,COMMISSAIRE SUPERIEUR DE POLICE,MINISTERE DE L'INTERIEUR,PREMIERE DECLARATION
KOUKI,Mousa,9-juil.-1987,SOUS-DIRECTEUR DE L'IMFORMATIQUE,MINISTERE DE LA PRODUCTION AGRICOLE ET DES INDUSTRIES AGRO-ALIMENTAIRES,PREMIERE DECLARATION
KOUKI,Abbes,9-juil.-1987,RECEVEUR DES FINANCES,MINISTERE DU PLAN ET DES FINANCES,PREMIERE DECLARATION
KOUKI,Bahri,9-juil.-1987,DIRECTEUR,MINISTERE DU PLAN ET DES FINANCES,PREMIERE DECLARATION
KOUKI,Allala,10-juil.-1987,CHEF DE SERVICE,MINISTERE DU PLAN ET DES FINANCES,PREMIERE DECLARATION
KOUKI,Samira,10-sept.-2007,DIRECTEUR,MINISTERE DE LA JEUNESSE DES SPORTS,RENOUVELLEMENT -5 ANS-
KOUKI,Samira,15-juil.-1987,CHEF DE SERVICE DE L'ORDONNANCEMENT,MINISTERE DE LA JEUNESSE ET DES SPORTS,PREMIERE DECLARATION
KOUKI,Mnaouar,4-août-1987,DIRECTEUR GENERAL  ADJOINT,MINISTERE DE L'ENERGIE ET DES MINES,PREMIERE DECLARATION
KOUKI,Boubaker,3-déc.-2007,COMPTABLE PUBLIC,MINISTERE DE L'EDUCATION,RENOUVELLEMENT -5 ANS-
KOUKI,Boubaker,14-juin-2004,COMPTABLE PUBLIC,MINISTERE DES FINANCES,RENOUVELLEMENT -5 ANS-
KOUKI,Boubaker,1-avr.-1993,COMPTABLE PUBLIC,MINISTERE DES FINANCES,RENOUVELLEMENT -5 ANS-
KOUKI,Boubaker,25-sept.-1987,COMPTABLE PUBLIC,MINISTERE DU PLAN ET DES FINANCES,PREMIERE DECLARATION
KOUKI,Mohamed Ali,29-déc.-1987,DIRECTEUR,"MINISTERE DE L'EDUCATION, DE L'ENSEIGNEMENT ET DE LA RECHERCHE SCIENTIFIQUE",PREMIERE DECLARATION
KOUKI,Hatem,7-févr.-2012,INSPECTEUR DES SERVICES FINANCIERS,MINISTERE DES FINANCES,RENOUVELLEMENT -5 ANS-
KOUKI,Hatem,20-sept.-2007,ATTACHE  D'INSPECTION,MINISTERE DES FINANCES,RENOUVELLEMENT -5 ANS-
KOUKI,Hatem,2-juil.-1999,ATTACHE D'INPECTION,MINISTERE DES FINANCES,PREMIERE DECLARATION
KOUKI,HAMADI,1-juil.-2005,DIRECTEUR,MINISTERE DE L'EDUCATION,PREMIERE DECLARATION
KOUKI,ZOHRA,15-déc.-2010,DIRECTRICE,MINISTERE DE L'EDUCATION,PREMIERE DECLARATION
KOUKI,MONCEF,25-févr.-2012,RECEVEUR MUNICIPAL,MINISTERE DES FINANCES,PREMIERE DECLARATION
KOUKI,BELGACEM,3-févr.-2012,DIRECTEUR,MINISTERE DE L'EDUCATION,PREMIERE DECLARATION
KOUKI,NIZAR BEN HASSEN,9-févr.-2015,DIRECTEUR,MINISTERE DU TRANSPORT,PREMIERE DECLARATION
KOUNI,SEMAH,31-déc.-2012,INCONNUE,MINISTERE DES FINANCES,PREMIERE DECLARATION
KOURAICHI,NOUREDDINE,21-févr.-2012,DIRECTEUR,MINISTERE DE L'EDUCATION,PREMIERE DECLARATION
KOUSI,Naceur,6-juil.-1987,CHEF DE SERVICE,MINISTERE DE L'INDUSTRIEET DU COMMERCE,PREMIERE DECLARATION
KOUSNATINI,Elyes,9-juil.-1987,DIRECTEUR ADJOINT,MINISTERE DE L'ENERGIE ET DES MINES,PREMIERE DECLARATION
KOUSTENTINI,Azaiez,15-juil.-1987,SOUS-DIRECTEUR DES AFFAIRES ADMINISTRATIVES,MINISTERE DE LA JEUNESSE ET DES SPORTS,PREMIERE DECLARATION
KOUTALI,Ali,28-oct.-1987,AGENT,MINISTERE DU PLAN ET DES FINANCES,PREMIERE DECLARATION
KOUZENA,NEJIB,5-mai-2004,DIRECTEUR,MINISTERE DE LA SANTE PUBLIQUE,PREMIERE DECLARATION
KRAEIM,Faouzi,21-juil.-1999,INCONNUE,MINISTERE DES FINANCES,PREMIERE DECLARATION
KRAEIM,Mohamed Faouzi,20-janv.-2000,DIRECTEUR,MINISTERE DE LA SANTE PUBLIQUE,PREMIERE DECLARATION
KRAEIM,Sadok,9-mai-2000,FONCTIONNAIR,MINISTERE DE L'INTERIEUR,PREMIERE DECLARATION
KRAEIM,MOHAMED EL AIFA,14-avr.-2012,DIRECTEUR,MINISTERE DE L'ENSEIGNEMENT SUPERIEUR,PREMIERE DECLARATION
KRAEIM,MOHAMED EL AIFA,2-avr.-2004,DIRECTEUR,MINISTERE DE L'ENSEIGNEMENT SUPERIEUR,PREMIERE DECLARATION
KRAFI,Aicha,9-juin-1990,CHEF DE SERVICE,MINISTERE DES FINANCES,PREMIERE DECLARATION
KRAID,Belkacem,22-mai-1999,MAGISTRAT,MINISTERE DE LA JUSTICE,RENOUVELLEMENT -5 ANS-
KRAID,Belkacem,25-juin-1993,MAGISTRAT,MINISTERE DE LA JUSTICE,RENOUVELLEMENT -5 ANS-
KRAID,Belkacem,7-juil.-1987,MAGISTRAT,MINISTERE DE LA JUSTICE,PREMIERE DECLARATION
KRAIEM,Abdelkader,9-juil.-1987,CHARGE DE MISSION AUPRES DE LA DIRECTION GENERAL,MINISTERE DE LA PRODUCTION AGRICOLE ET DES INDUSTRIES AGRO-ALIMENTAIRES,PREMIERE DECLARATION
KRAIEM,Mohamed Rafik,8-avr.-2015,MAGISTRAT,PRESIDENCE DU GOUVERNEMENT,RETRAITE
KRAIEM,Mohamed Rafik,2-janv.-2007,MAGISTRAT,PRESIDENCE DU GOUVERNEMENT,RENOUVELLEMENT -5 ANS-
KRAIEM,Mohamed Rafik,14-juin-1995,PRESIDENT DE SECTION,PRESIDENCE DU GOUVERNEMENT,CHANGEMENT DE FONCTION 
KRAIEM,Mohamed Rafik,9-juil.-1987,MAGISTRAT,PRESIDENCE DU GOUVERNEMENT,PREMIERE DECLARATION
KRAIM,MAHER,31-janv.-2012,DIRECTEUR,MINISTERE DE L'EDUCATION,PREMIERE DECLARATION
KRAOU,Rafiaa,9-juil.-1987,CONSEILLER,MINISTERE DE LA JUSTICE,PREMIERE DECLARATION
KRAOUI,ALI,17-mars-2004,DIRECTEUR,MINISTERE DE LA SANTE PUBLIQUE,RENOUVELLEMENT -5 ANS-
KRAOUI,ALI,1-oct.-1999,DIRECTEUR REGIONAL DE SANTE,MINISTERE DE LA SANTE PUBLIQUE,PREMIERE DECLARATION
KRARTI,Mohamed Rached,7-juil.-1987,DIRECTEUR,MINISTERE DU PLAN ET DES FINANCES,PREMIERE DECLARATION
KRAYEM,Mohamed,7-sept.-1988,EX-MINISTRE,"MINISTERE DE L'EQUIPEMENT, DE L'HABITAT ET DU TRANSPORT",CHANGEMENT DE FONCTION 
KRAYEM,Mohamed,14-oct.-1986,MINISTRE,"MINISTERE DE L'EQUIPEMENT, DE L'HABITAT ET DU TRANSPORT",PREMIERE DECLARATION
KRAYEM,Fredj,3-juil.-1987,SECRETAIRE GENERAL,MINISTERE DE L'INTERIEUR,PREMIERE DECLARATION
KRAYEM,Youssef,12-janv.-1996,RETAITE,MINISTERE DU TRANSPORT,RETRAITE
KRAYEM,Youssef,26-févr.-1993,DIRECTEUR CENTRAL ADMINISTRATIF ET FINANCIER,MINISTERE DU TRANSPORT,RENOUVELLEMENT -5 ANS-
KRAYEM,Youssef,21-mai-1988,ADMINISTRATEUR GENERAL,MINISTERE DU TRANSPORT,CHANGEMENT DE FONCTION 
KRAYEM,Youssef,9-juil.-1987,DIRECTEUR CHARGE DE MISSION,"MINISTERE DE L'EQUIPEMENT, DE L'HABITAT ET DU TRANSPORT",PREMIERE DECLARATION
KRAYEM,Ezzeddine,9-juil.-1987,AGENT,MINISTERE DU PLAN ET DES FINANCES,PREMIERE DECLARATION
KRAYEM,Mohamed Salah,11-juil.-1987,DELEGUE REGIONAL,"MINISTERE DE L'EDUCATION, DE L'ENSEIGNEMENT ET DE LA RECHERCHE SCIENTIFIQUE",PREMIERE DECLARATION
KRAYEM,SABEH,3-nov.-2010,DIRECTEUR,MINISTERE DU TRANSPORT,PREMIERE DECLARATION
KRCHID,Taoufik,22-juin-1990,CHEF D'INSPECTION,MINISTERE DU TRANSPORT,PREMIERE DECLARATION
KREDAHI,Radhia,14-janv.-1988,CHARGE DE MISSION,MINISTERE DES AFFAIRES ETRANGERES,PREMIERE DECLARATION
KREMDINE,Mohamed,27-avr.-2004,COMPTABLE PUBLIC,MINISTERE DES FINANCES,RENOUVELLEMENT -5 ANS-
KREMDINE,Mohamed,10-août-1999,COMPTABLE PUBLIC,MINISTERE DES FINANCES,PREMIERE DECLARATION
KRIAA,Ameur,3-juil.-1987,GOUVERNEUR,MINISTERE DE L'INTERIEUR,PREMIERE DECLARATION
KRIAA,Jemel,21-nov.-1996,DIRECTEUR,MINISTERE DE L'EDUCATION,CHANGEMENT D'ADMINISTRATION
KRIAA,Jemel,6-mars-1993,DIRECTEUR,MINISTERE DE L'EDUCATION ET DES SCIENCES,PREMIERE DECLARATION
KRIAA,Aziz,26-mai-1999,DELEGUE,MINISTERE DE L'INTERIEUR,RENOUVELLEMENT -5 ANS-
KRIAA,Aziz,16-avr.-1993,RESPENSABLE,MINISTERE DE L'EDUCATION ET DES SCIENCES,PREMIERE DECLARATION
KRIAA,AMIR,18-avr.-2011,DIRECTEUR,MINISTERE DU TRANSPORT ET DE L'EQUIPEMENT,RENOUVELLEMENT -5 ANS-
KRIAA,AMIR,18-mars-2004,DIRECTEUR,MINISTERE DES TECHNOLOGIES DE LA COMMUNICATION ET DU TRANSPORT,PREMIERE DECLARATION
KRIBI,Mohamed Arbi,5-mai-1993,CHEF D'AGENCE,MINISTERE DU TRANSPORT,PREMIERE DECLARATION
KRIBI,NOURREDDINE,27-févr.-2012,DELEGUE,MINISTERE DE L'INTERIEUR,PREMIERE DECLARATION
KRIBI,NOURREDDINE,27-févr.-2012,DELEGUE,MINISTERE DE L'INTERIEUR,PREMIERE DECLARATION
KRICH,Hedi,15-juil.-1987,DIRECTEUR,"MINISTERE DE L'EDUCATION, DE L'ENSEIGNEMENT ET DE LA RECHERCHE SCIENTIFIQUE",PREMIERE DECLARATION
KRICHANE,Sami,13-oct.-1997,DIRECTEUR,MINISTERE DU TOURISME ET DE L'ARTISANAT,CHANGEMENT D'ADMINISTRATION
KRICHANE,Sami,9-juil.-1987,DIRECTEUR,MINISTERE DE L'ENERGIE ET DES MINES,PREMIERE DECLARATION
KRICHEN,Noureddine,21-juil.-1999,CONTROLEUR GENERAL DES SERVICES PUBLICS,PRESIDENCE DU GOUVERNEMENT,RENOUVELLEMENT -5 ANS-
KRICHEN,Noureddine,13-oct.-1994,CHEF D'INSPECTION,MINISTERE DU DEVELOPPEMENT REGIONAL ET DU PLAN,CHANGEMENT D'ADMINISTRATION
KRICHEN,Noureddine,8-oct.-1992,CHEF D'INSPECTION,MINISTERE DE LA JEUNESSE ET DES SPORTS,CHANGEMENT DE FONCTION 
KRICHEN,Noureddine,30-juil.-1989,CHEF D'INSPECTION,MINISTERE DE LA JEUNESSE ET DES SPORTS,OBJET INNEXISTANT
KRICHEN,Noureddine,22-juin-1987,DIRECTEUR,MINISTERE DE LA FONCTION PUBLIQUE ET DE LA REFORME ADMINISTRATIVE,PREMIERE DECLARATION
KRICHEN,Raouf,9-juil.-1987,DIRECTEUR,MINISTERE DE LA FONCTION PUBLIQUE ET DE LA REFORME ADMINISTRATIVE,PREMIERE DECLARATION
KRICHEN,Sadok,9-juil.-1987,TECHNICIEN SUPERIEUR,MINISTERE DE L'INDUSTRIEET DU COMMERCE,PREMIERE DECLARATION
KRICHEN,Mahmoud,4-oct.-1994,DIRECTEUR REGIONALE,MINISTERE DE L'EQUIPEMENT ET DE L'HABITAT,RENOUVELLEMENT -5 ANS-
KRICHEN,Mahmoud,9-juil.-1987,DIRECTEUR REGIONALE,"MINISTERE DE L'EQUIPEMENT, DE L'HABITAT ET DU TRANSPORT",PREMIERE DECLARATION
KRICHEN,Abdellaziz,9-juil.-1987,DIRECTEUR TECHNIQUE,MINISTERE DU PLAN ET DES FINANCES,PREMIERE DECLARATION
KRICHENE,Abdelmajid,15-févr.-1996,DIRECTEUR,MINISTERE DE L'AGRICULTURE,PREMIERE DECLARATION
KRICHENE,Mohedine,2-juin-2007,RECEVEUR,MINISTERE DES FINANCES,RENOUVELLEMENT -5 ANS-
KRICHENE,Mohedine,20-janv.-2000,CHEF  DE SERVICE,MINISTERE DES FINANCES,PREMIERE DECLARATION
KRICHENE,SALOUA,8-oct.-2010,DIRECTEUR,MINISTERE DE L'ENSEIGNEMENT SUPERIEUR ET DE LA RECHERCHE SCIENTIFIQUE,RENOUVELLEMENT -5 ANS-
KRICHENE,SALOUA,18-mars-2004,DIRECTEUR,MINISTERE DE L'ENSEIGNEMENT SUPERIEUR,PREMIERE DECLARATION
KRICHENE,MAHER,13-oct.-2015,SECRETAIRE GENERAL,MINISTERE DE L'ENSEIGNEMENT SUPERIEUR ET DE LA RECHERCHE SCIENTIFIQUE,RENOUVELLEMENT -5 ANS-
KRICHENE,MAHER,26-mars-2012,SECRETAIRE GENERAL,MINISTERE DE L'ENSEIGNEMENT SUPERIEUR,PREMIERE DECLARATION
KRICHI,KHALED,25-juin-2014,MEMBRE,INSTANCE VERITE ET DIGNITE,PREMIERE DECLARATION
KRID,Ammar,9-juil.-1987,FONCTIONNAIR,MINISTERE DU PLAN ET DES FINANCES,PREMIERE DECLARATION
KRID,Feradj,15-juil.-1987,AGENT DE CONSTATATION,MINISTERE DU PLAN ET DES FINANCES,PREMIERE DECLARATION
KRID,Feradj,1-janv.-1987,CONTROLEUR,MINISTERE DU PLAN ET DES FINANCES,CHANGEMENT DE FONCTION 
KRID,Maseoud,17-juil.-1987,AUXILAIRE,MINISTERE DU PLAN ET DES FINANCES,PREMIERE DECLARATION
KRIDEN,Fethi,3-nov.-1999,AGENT,MINISTERE DES FINANCES,RENOUVELLEMENT -5 ANS-
KRIDEN,Fethi,9-juil.-1987,AGENT,MINISTERE DU PLAN ET DES FINANCES,PREMIERE DECLARATION
KRIDENE,BECHIR,12-mai-2004,DIRECTEUR,MINISTERE DE L'INTERIEUR,PREMIERE DECLARATION
KRIEM,Bechir,2-avr.-1993,DIRECTEUR ADJOINT,MINISTERE DE L'EDUCATION ET DES SCIENCES,PREMIERE DECLARATION
KRIFA,Lotfi,25-mai-2012,MAGISTRAT,MINISTERE DE LA JUSTICE,RENOUVELLEMENT -5 ANS-
KRIFA,Lotfi,10-sept.-2007,MAGISTRAT,MINISTERE DE LA JUSTICE,RENOUVELLEMENT -5 ANS-
KRIFA,Lotfi,20-janv.-2000,MAGISTRAT,MINISTERE DE LA JUSTICE,PREMIERE DECLARATION
KRIFA,Yossra,2-mai-2000,MAGISTRAT,PRESIDENCE DU GOUVERNEMENT,PREMIERE DECLARATION
KRIMENI,Amor,13-janv.-2000,RECEVEUR DES FINANCES,MINISTERE DES FINANCES,PREMIERE DECLARATION
KRIMI,Sebti,9-juil.-1987,SECRETAIRE GENERAL,MINISTERE DE L'INTERIEUR,PREMIERE DECLARATION
KRIMI,Habib,26-août-2000,INCONNUE,MINISTERE DES FINANCES,PREMIERE DECLARATION
KRIRA,Mohamed Ali,1-juil.-1987,COMMANDANT DE REGIMENT,MINISTERE DE LA DEFENSE NATIONALE,PREMIERE DECLARATION
KRISTOU,MOHAMED TAHER,1-nov.-2016,DIRECTEUR,MINISTERE DU TRANSPORT,PREMIERE DECLARATION
KRISTOU,MOHAMED TAHER,1-nov.-2016,DIRECTEUR,MINISTERE DU TRANSPORT,RENOUVELLEMENT -5 ANS-
KRIT,Issaoui,9-juil.-1987,PREMIER DELEGUE,MINISTERE DE L'INTERIEUR,PREMIERE DECLARATION
KRIT,Mohamed Salah,14-juin-2004,DIRECTEUR,MINISTERE DE L'EDUCATION,RENOUVELLEMENT -5 ANS-
KRIT,Mohamed Salah,15-oct.-1997,DIRECTEUR,MINISTERE DE L'EDUCATION,CHANGEMENT D'ADMINISTRATION
KRIT,Mohamed Salah,8-nov.-1994,DIRECTEUR,MINISTERE DE L'EDUCATION ET DES SCIENCES,CHANGEMENT D'ADMINISTRATION
KRIT,Mohamed Salah,15-avr.-1993,DIRECTEUR,MINISTERE DE L'EDUCATION ET DES SCIENCES,RENOUVELLEMENT -5 ANS-
KRIT,Mohamed Salah,6-janv.-1988,DIRECTEUR,"MINISTERE DE L'EDUCATION, DE L'ENSEIGNEMENT ET DE LA RECHERCHE SCIENTIFIQUE",PREMIERE DECLARATION
KROU,Amor,9-juil.-1987,AGENT,MINISTERE DU PLAN ET DES FINANCES,PREMIERE DECLARATION
KROUDE,Bechir,15-juil.-1987,AGENT lide,MINISTERE DU PLAN ET DES FINANCES,PREMIERE DECLARATION
KROUF,SAMI,27-févr.-2012,DELEGUE,MINISTERE DE L'INTERIEUR,PREMIERE DECLARATION
KROUNA,Abderrazek,10-août-1999,RECEVEUR DES FINANCES,MINISTERE DES FINANCES,RENOUVELLEMENT -5 ANS-
KROUNA,Abderrazek,9-juil.-1987,COMPTABLE PUBLIC,MINISTERE DU PLAN ET DES FINANCES,PREMIERE DECLARATION
KROUT,Ridha,31-mars-2000,REGISSEUR,MINISTERE DE L'EQUIPEMENT ET DE L'HABITAT,PREMIERE DECLARATION
KSANTINI,RACHID,14-févr.-2012,PRESIDENT,MINISTERE DE LA DEFENSE NATIONALE,PREMIERE DECLARATION
KSANTINI,RACHID,18-févr.-2012,DIRECTEUR,MINISTERE DU TRANSPORT,PREMIERE DECLARATION
KSIA,Mohamed Rachid,9-juil.-1987,CONSULT,MINISTERE DES AFFAIRES ETRANGERES,PREMIERE DECLARATION
KSIBI,Samira,31-oct.-1989,ADJOINT TECHNIQUE,MINISTERE DE L'ECONOMIE NATIONALE,OBJET INNEXISTANT
KSIBI,Samira,9-juil.-1987,ADJOINT TECHNIQUE,MINISTERE DE L'INDUSTRIEET DU COMMERCE,PREMIERE DECLARATION
KSIBI,Abdessalem,9-juil.-1987,COMPTABLE PUBLIC,MINISTERE DU PLAN ET DES FINANCES,PREMIERE DECLARATION
KSIBI,ANOUAR,17-janv.-2012,DIRECTEUR,MINISTERE DE L'INTERIEUR,PREMIERE DECLARATION
KSIKSSI,Khalifa,11-juil.-1987,AGENT,MINISTERE DU PLAN ET DES FINANCES,PREMIERE DECLARATION
KSONTINI,HAFEDH,19-avr.-2004,DIRECTEUR,MINISTERE DES TECHNOLOGIES DE LA COMMUNICATION ET DU TRANSPORT,PREMIERE DECLARATION
KSOUMI,MOHAMED SGHAEIR,17-avr.-2012,COMPTABLE PUBLIC,MINISTERE DE L'EDUCATION,PREMIERE DECLARATION
KSOURI,Abdellatif,30-juin-1987,DIRECTEUR,MINISTERE DE LA SANTE PUBLIQUE,PREMIERE DECLARATION
KSOURI,Mohamed Salah,9-juil.-1987,INSPECTEUR ADJOINT,MINISTERE DE LA JUSTICE,PREMIERE DECLARATION
KSOURI,Maki,8-févr.-1988,DIRECTEUR,"MINISTERE DE L'EDUCATION, DE L'ENSEIGNEMENT ET DE LA RECHERCHE SCIENTIFIQUE",PREMIERE DECLARATION
KSOURI,Mahmoud,18-févr.-1988,OUVRIER CHARGE DE LA COMPTABILITE,MINISTERE DE LA PRODUCTION AGRICOLE ET DES INDUSTRIES AGRO-ALIMENTAIRES,PREMIERE DECLARATION
KSOURI,Khaled,18-févr.-2012,RECEVEUR DES FINANCES,MINISTERE DES FINANCES,RENOUVELLEMENT -5 ANS-
KSOURI,Khaled,9-juin-1999,COMPTABLE PUBLIC,MINISTERE DES AFFAIRES ETRANGERES,RENOUVELLEMENT -5 ANS-
KSOURI,Khaled,19-déc.-1994,COMPTABLE PUBLIC,MINISTERE DES AFFAIRES ETRANGERES,PREMIERE DECLARATION
KSOURI,KHMAIS,3-déc.-2010,DIRECTEUR,MINISTERE DE L'EDUCATION,PREMIERE DECLARATION
KSOURI,MONGI,15-déc.-2010,DIRECTEUR,MINISTERE DE L'EDUCATION,PREMIERE DECLARATION
KSSIBI,Sounia,9-juil.-1987,AGENT DE CONSTATATION,MINISTERE DU PLAN ET DES FINANCES,PREMIERE DECLARATION
KSSIBI,Hichem,20-janv.-2000,MAGISTRAT,MINISTERE DE LA JUSTICE,PREMIERE DECLARATION
KSSIKSSI,Ali,1-juin-1999,GOUVERNEUR,MINISTERE DE L'INTERIEUR,PREMIERE DECLARATION
KSSIKSSI,Hssin,30-sept.-1999,SECRETAIRE GENERAL,MINISTERE DE L'INTERIEUR,PREMIERE DECLARATION
KSSIM,RIDHA,1-sept.-2004,COMPTABLE PUBLIC,MINISTERE DE L'EDUCATION,PREMIERE DECLARATION
KSSOURI,Issmail,9-juil.-1987,FONCTIONNAIR,MINISTERE DU PLAN ET DES FINANCES,PREMIERE DECLARATION
KTAR,SONIA,18-nov.-2003,DIRECTEUR,MINISTERE DE L'EDUCATION,PREMIERE DECLARATION
KTARI,Mohamed Hedi,20-mai-1999,EX DIRECTEUR GENERAL,MINISTERE DE L'ENSEIGNEMENT SUPERIEURE,RETRAITE
KTARI,Mohamed Hedi,6-mars-1995,DIRECTEUR GENERAL DE L'ENSEIGNEMENT SUPERIEUR,MINISTERE DE L'ENSEIGNEMENT SUPERIEURE,CHANGEMENT DE FONCTION 
KTARI,Mohamed Hedi,15-janv.-1988,RECTEUR D'UNIVERSUTE,"MINISTERE DE L'EDUCATION, DE L'ENSEIGNEMENT ET DE LA RECHERCHE SCIENTIFIQUE",PREMIERE DECLARATION
KTARI,Ahmed,30-sept.-1988,COMPTABLE PUBLIC,MINISTERE DES FINANCES,PREMIERE DECLARATION
KTARI,Hassiba,25-mai-2007,DIRECTEUR,MINISTERE DE L'EDUCATION,RETRAITE
KTARI,Hassiba,22-avr.-2004,DIRECTEUR,MINISTERE DE L'EDUCATION,RENOUVELLEMENT -5 ANS-
KTARI,Hassiba,29-déc.-1997,DIRECTEUR,MINISTERE DE L'EDUCATION,RENOUVELLEMENT -5 ANS-
KTARI,Hassiba,22-mars-1993,DIRECTRICE,MINISTERE DE L'EDUCATION ET DES SCIENCES,PREMIERE DECLARATION
KTARI,Sadok,12-avr.-2000,DIRECTEUR,MINISTERE DE L'ENSEIGNEMENT SUPERIEURE,PREMIERE DECLARATION
KTARI,MOHAMED,24-févr.-2012,DIRECTEUR,MINISTERE DU TRANSPORT,PREMIERE DECLARATION
KTAT,Sabah,20-janv.-2000,RECEVEUR,MINISTERE DES FINANCES,PREMIERE DECLARATION
KTHIRI,LASSAAD,10-oct.-2007,INCONNUE,MINISTERE DE LA JUSTICE,PREMIERE DECLARATION
KTHIRI,FARID,21-févr.-2012,DIRECTEUR,MINISTERE DE L'EDUCATION,PREMIERE DECLARATION
KTITA,Chokri,11-mai-1999,REGISSEUR ADJOINT,PRESIDENCE DU GOUVERNEMENT,PREMIERE DECLARATION
LAABIDI,Hassine,17-avr.-2004,DELEGUE,MINISTERE DE L'INTERIEUR,OBJET NON PREVU DANS LA TABLE
LAABIDI,Hassine,20-janv.-2000,DELEGUE,MINISTERE DE L'INTERIEUR,RENOUVELLEMENT -5 ANS-
LAABIDI,Hassine,3-juil.-1987,DELEGUE,MINISTERE DE L'INTERIEUR,PREMIERE DECLARATION
LAABIDI,Mohamed,2-juil.-1987,AGENT,MINISTERE DU PLAN ET DES FINANCES,PREMIERE DECLARATION
LAABIDI,Ben Hadj Kamel,9-juil.-1987,ADMINISTRATEUR,MINISTERE DE L'INDUSTRIEET DU COMMERCE,PREMIERE DECLARATION
LAABIDI,Brahim,9-juil.-1987,OUVRIE,MINISTERE DE L'INDUSTRIEET DU COMMERCE,PREMIERE DECLARATION
LAABIDI,Bechir,14-juin-2004,DIRECTEUR,MINISTERE DE L'EDUCATION,OBJET NON PREVU DANS LA TABLE
LAABIDI,Bechir,23-juin-2000,DIRECTEUR,MINISTERE DE L'EDUCATION,OBJET NON PREVU DANS LA TABLE
LAABIDI,Bechir,8-avr.-1997,DIRECTEUR,MINISTERE DE L'EDUCATION,CHANGEMENT D'ADMINISTRATION
LAABIDI,Bechir,15-mars-1993,DIRECTEUR,MINISTERE DE L'EDUCATION ET DES SCIENCES,RENOUVELLEMENT -5 ANS-
LAABIDI,Bechir,6-janv.-1988,DIRECTEUR,"MINISTERE DE L'EDUCATION, DE L'ENSEIGNEMENT ET DE LA RECHERCHE SCIENTIFIQUE",PREMIERE DECLARATION
LAABIDI,ABDELHAMID,18-nov.-1997,DIRECTEUR,MINISTERE DE L'EDUCATION,CHANGEMENT D'ADMINISTRATION
